term,Perussuomalaiset freq,Vihreä liitto freq,Vasemmistoliitto freq,Suomen Kristillisdemokraatit (KD) freq,Kansallinen Kokoomus freq,Suomen Sosialidemokraattinen Puolue freq,Suomen Keskusta freq,Kokoomus_score,Perus_score,Keskusta_score,Krist_score,SDP_score,Vasen_score,Vihreä_score
ja infrastruktuur,0,1,0,0,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
infrastruktuur rapistu,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
rapistu käsi,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
käsi ja,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ja sen,6,2,1,0,4,0,5,0.7748117416885932,0.896431229989287,0.8422501299451258,0.15177521611005823,0.14159803398645693,0.1834405709303713,0.1859479401428779
sen korjausvel,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
korjausvel suuruud,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
suuruud on,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
on arvioitu,0,2,0,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.6715651100659619
arvioitu 3050,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
miljard,1,5,0,0,2,1,2,0.6103999239767107,0.3078961278327641,0.6099679804887979,0.26805385375836244,0.3142568872247697,0.26087394862117863,0.8405560211527804
euro,6,5,3,0,4,3,2,0.7471647333488142,0.8623275423795544,0.134586337648694,0.09410364649426833,0.19141522251537424,0.7098773418874187,0.748943137966077
nyt,10,10,11,0,8,4,2,0.8316726792104719,0.8536796455378364,0.01958041762421603,0.005053446334228384,0.06480147791294899,0.8823130041371204,0.8279678259070579
jos,12,18,9,3,21,20,8,0.8722665452516016,0.08049564810471638,0.045022985284208006,0.025070406760973163,0.8659278461570183,0.0679871124618382,0.09792807765601719
kosk,4,9,1,1,2,7,1,0.11180624169860687,0.7492636652365118,0.08053571098911433,0.11155236708465815,0.895984523156442,0.09876822306375865,0.8946563637148621
toteut,1,3,1,0,1,1,3,0.32454053333861743,0.3314257758185898,0.7412154338535949,0.28809878615301915,0.3380228581744732,0.34032622020969727,0.6803111028314526
euro nyt,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
nyt jos,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jos kosk,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kosk tule,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tule toteut,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
laaja,0,1,3,0,1,1,2,0.3769592005396636,0.32244370913065423,0.6352122673113557,0.33059401287598406,0.39015985321277963,0.8215792973564897,0.362841078540445
julkist,0,3,8,1,3,8,0,0.1686148516764116,0.08297582226199546,0.06914237056417388,0.13223525599864572,0.9275760600183616,0.9291436119987448,0.14521364128414987
investoint,2,4,10,3,3,5,1,0.11213545426646065,0.0939078030501368,0.05718696660382694,0.7428699709476767,0.8147017212684409,0.9330634507433111,0.11712332208765475
ohjelm,3,1,1,1,0,2,1,0.29368191156657053,0.7728044233170671,0.3524015940646382,0.5065353374542552,0.6583587549055328,0.3655249399639541,0.33558522880619757
new,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
deal,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
heng,0,1,0,0,0,1,2,0.4175861232784803,0.42026590240395884,0.6857309552823783,0.42411802019759914,0.5347585951217267,0.421466107045067,0.5
jol,1,5,1,0,3,2,0,0.7249616353819941,0.28562081430063296,0.22663634805987876,0.2488453041109317,0.6334535676985207,0.2941601514144858,0.8302113236288844
korj,1,4,3,0,0,1,0,0.29368191156657053,0.3563208133284014,0.2909484374798901,0.3089557474007414,0.3632421618381519,0.8095094737208304,0.786320893881971
luom,1,4,1,3,1,2,4,0.1989918056738329,0.20798087738889154,0.7868439574774689,0.8077621755690139,0.2630709600897674,0.21607428547851415,0.721417619565262
laaja julkist,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
julkist investoint,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
investoint ohjelm,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
ohjelm new,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
new deal,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
deal heng,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
heng jol,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jol korj,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
korj suome,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
suome luom,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
uut,2,8,2,0,4,7,6,0.13179535760930333,0.08625780265308841,0.8305566076111983,0.048729493837757654,0.8755619072233595,0.09544668182986527,0.8465269701013158
saam,3,4,1,5,8,3,1,0.9139164881734628,0.1533090831640968,0.08053571098911433,0.8682446809987445,0.1650393088792539,0.09876822306375865,0.15056639855774506
taloud,10,19,14,15,15,10,13,0.09237140798036464,0.06049169547154165,0.08254859675754911,0.8381625569377407,0.0702430273215493,0.8153707378382324,0.09800743397669254
uut työtä,0,2,1,0,1,2,2,0.3769592005396636,0.32244370913065423,0.6352122673113557,0.33059401287598406,0.6689087602554424,0.5,0.5881105223506524
työtä saam,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
saam taloud,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kestäv,1,29,22,9,16,14,15,0.08822024530435285,0.004614815570671171,0.8092121850731941,0.07265767856049565,0.8017483309315478,0.8600975546179233,0.8627586052536267
tava,4,4,0,1,3,1,3,0.695760481807879,0.8018708144251747,0.6951524744770663,0.23157022549376627,0.21366352217691548,0.17221936357615275,0.721417619565262
kasvu,6,10,10,8,16,27,20,0.8270454417793075,0.033274422547837135,0.8558441572088229,0.07019897991277174,0.8985476614062482,0.07144827225525874,0.03995685803291271
vastuul,0,2,0,2,3,0,0,0.7797479887006182,0.34578034713937544,0.33864945621644676,0.7596785941734425,0.34699164225194923,0.3480274546425687,0.5989101859323951
kestäv tava,0,3,0,0,1,0,1,0.5108096095373836,0.3947536289090965,0.5104752276446047,0.39979182645404326,0.3955939317347692,0.3963248500349303,0.7426999167216354
tava kasvu,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kasvu edist,0,1,0,1,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.5415926784348258
edist vastuul,0,1,0,1,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.5415926784348258
ympäristöpolitiik,0,4,6,0,1,2,0,0.2563539269714804,0.21902653192484167,0.20724491633600722,0.2304913020694429,0.6269085180235259,0.9544833447105502,0.7450693974023173
suoje,1,11,0,1,0,0,0,0.21096926080499123,0.2645315323472439,0.20724491633600722,0.28886801392598316,0.2209914269627805,0.2226054675319215,1.0
ympäristöpolitiik jos,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jos suoje,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
suomalais,19,13,6,3,13,3,14,0.8404603094485228,0.8801431597775525,0.8499538187021205,0.03289715961753076,0.02530441421645918,0.05653839382306097,0.08792962125708154
suot,0,6,0,0,0,0,0,0.3656308515556692,0.369903064791711,0.36381417546306066,0.37605905921278654,0.37093476975613726,0.371824319619761,0.9403755109251237
suomalais suot,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hoide,1,3,0,0,0,1,0,0.39125400802515276,0.5111754072592153,0.3897742061352295,0.39979182645404326,0.520399556062151,0.3963248500349303,0.7426999167216354
mets,2,8,1,0,2,1,6,0.17423854998335492,0.18402082513357798,0.8787056992369682,0.1262938515528806,0.15245111183092225,0.15476345604897618,0.9009869782747651
sekä,45,57,47,26,63,44,50,0.8452179696254085,0.08328501998735016,0.8164014914285911,0.06604573159720362,0.8021347286931639,0.8118954877935513,0.08031636014140503
laad,0,1,0,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
kunnianhimoin,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ilmastosopimus,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hyväksyty,0,1,0,0,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
hoide mets,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
mets kestäv,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tava sekä,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
sekä laad,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
laad kunnianhimoin,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kunnianhimoin ilmastosopimus,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ilmastosopimus nyt,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
nyt hyväksyty,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ilmastol,0,2,0,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.6715651100659619
pohj,1,3,0,2,2,0,4,0.603650463210046,0.28562081430063296,0.819303769513557,0.7023058208555226,0.239722576111895,0.241277508949175,0.662340010147757
ilmastol pohj,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
nimi,1,3,1,1,3,2,1,0.7249616353819941,0.28562081430063296,0.2784997570876113,0.31023494293648557,0.6334535676985207,0.2941601514144858,0.662340010147757
ihmis,16,18,8,4,14,25,19,0.0758715691110805,0.8057937806720901,0.8400869040650858,0.02963414026063982,0.8782469413423986,0.050657218401614135,0.08122117537855744
palvelev,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
rakentam,0,6,4,1,1,3,7,0.1133747488530662,0.09257775450628736,0.9014857902328377,0.1437661897360788,0.70204645928674,0.7964450225886106,0.8092010796341516
sujuv,0,2,2,0,1,0,1,0.5,0.369903064791711,0.5,0.37605905921278654,0.37093476975613726,0.7075224155197376,0.6114757350727097
edist ihmis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ihmis palvelev,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
palvelev taloud,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
taloud rakentam,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
rakentam sujuv,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
liiken,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
pirkanm,2,0,1,0,0,0,1,0.4175861232784803,0.706897246023056,0.5238201307920806,0.42411802019759914,0.42090498150581407,0.5428844659972479,0.4136610678692508
hyv,2,6,3,6,5,12,7,0.07847060466056971,0.03473473154552614,0.8200230477732385,0.8289954597758631,0.9054576215255141,0.059166288240295795,0.07523675266326607
palvelu,17,22,34,14,29,35,23,0.8283500685099426,0.05607851828241328,0.07980049067460243,0.06817956683679599,0.8539401789610858,0.8520772370955827,0.05277916986652276
säilyttäm,2,3,2,2,0,0,2,0.2503264277360466,0.6217104543740192,0.6099679804887979,0.711495604631589,0.2593931138414599,0.6530859032064372,0.670862862461836
liiken pirkanm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pirkanm ja,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ja hyv,0,1,1,0,0,1,0,0.4445475431775871,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.5529157745194367,0.5612617555749204,0.518001113842324
hyv julkist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
julkist palvelu,0,1,5,0,2,8,0,0.24334955116710733,0.16840665372632835,0.1553493957730251,0.1806506460784228,0.9689826269037235,0.8944237378847257,0.18301095467049394
palvelu säilyttäm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
soteuudistuks,2,1,2,1,2,2,1,0.6103999239767107,0.6217104543740192,0.30171347278255367,0.3328705811852311,0.6407867952443638,0.6530859032064372,0.2855017733427436
etenemin,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
perustusl,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
henk,0,0,1,0,2,3,0,0.6611391292301263,0.369903064791711,0.36381417546306066,0.37605905921278654,0.8330385456164111,0.5167687752789842,0.35939087812670323
noudatae,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vanhuspalvelu,1,0,5,1,2,0,3,0.603650463210046,0.28562081430063296,0.7231581520480431,0.31023494293648557,0.239722576111895,0.928922980295898,0.2191785185149232
kehittämin,3,12,7,6,5,6,5,0.0681961044873326,0.04352577477927455,0.0717643919973539,0.8199941298916622,0.7968904277237534,0.8239406195491032,0.861352634139649
koulutuspalvelu,0,0,1,0,1,0,1,0.5428636905705958,0.4463661295507027,0.5408521735194494,0.4489748147580188,0.4467964064774536,0.5612617555749204,0.4418830751746444
pelastamin,1,0,1,0,1,0,0,0.5428636905705958,0.5441632223352887,0.4437835904887715,0.4489748147580188,0.4467964064774536,0.5612617555749204,0.4418830751746444
säästö,1,0,2,1,0,0,0,0.4175861232784803,0.5255447649305837,0.41645758004253214,0.5652609180745035,0.42090498150581407,0.7376036251723959,0.4136610678692508
soteuudistuks etenemin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
etenemin perustusl,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
perustusl henk,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
henk noudatae,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
noudatae vanhuspalvelu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vanhuspalvelu kehittämin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kehittämin koulutuspalvelu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
koulutuspalvelu pelastamin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pelastamin säästö,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ikäihmist,3,3,1,6,5,9,7,0.11680418455376618,0.07821201809944184,0.8435598853068675,0.8539630363214593,0.8913506510478664,0.04230966363497113,0.053960111164754965
hoito,10,5,5,4,2,2,7,0.04543426245500931,0.889396037103058,0.8398198573258568,0.7847521500197872,0.05832087370498473,0.7952814375531995,0.086235588213746
yrittäj,12,9,1,14,21,6,8,0.9082376144081274,0.8173748335430805,0.06387532008039964,0.8699483048946639,0.054916049638675524,0.008182642244741134,0.05299215080241859
verotus,4,0,6,1,4,5,0,0.7626444606109046,0.774630689532011,0.10045204652554157,0.16936664145189312,0.8580590792048506,0.9028800577732232,0.09355469027275642
last,13,22,5,27,15,13,9,0.083066823096974,0.07536637050125261,0.04402584387529834,0.9084305134138799,0.08772931900294773,0.029910968431831275,0.8253207125545509
lapsiperh,17,10,14,18,5,17,14,0.022841504307945903,0.8246713273783699,0.8138653796363109,0.8643908412531095,0.8385416497951849,0.8166082583815273,0.041111154968926145
tuki,4,1,0,3,3,1,1,0.7166404673020071,0.8278756750098761,0.2565825585561969,0.834247711714998,0.2705647312677716,0.2226054675319215,0.24075607414593653
turvallisuus,13,3,0,9,19,4,9,0.9256027276032011,0.85744076130522,0.8200969858586398,0.839551273394924,0.04505971289807842,0.000330736885107652,0.015431911574037005
työllistämin,4,1,1,5,2,1,1,0.26367774125794385,0.8099444315702424,0.2164345671066646,0.9371677749201135,0.23153440522184326,0.23394530114062206,0.20104302394124396
ikäihmist hoito,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
hoito ja,4,0,0,0,1,1,2,0.3769592005396636,0.8828866899819586,0.6352122673113557,0.33059401287598406,0.39015985321277963,0.3249897858820322,0.3085721727539926
ja hyvä,4,3,1,3,1,0,1,0.2563539269714804,0.8278756750098761,0.2565825585561969,0.834247711714998,0.2209914269627805,0.27294868502048825,0.6546395293902011
hyvä palvelu,1,0,0,0,1,0,0,0.5653252356515109,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
palvelu yrittäj,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
yrittäj sosiaaliturv,1,2,0,1,3,1,0,0.7669870115485584,0.38277284909037945,0.3143429700313891,0.5142583767839312,0.39015985321277963,0.3249897858820322,0.5881105223506524
sosiaaliturv ja,1,0,1,0,3,1,0,0.7930146812995504,0.5,0.36381417546306066,0.37605905921278654,0.5090684046911392,0.5167687752789842,0.35939087812670323
ja verotus,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
verotus last,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
last ja,8,10,4,10,9,9,6,0.8219130589749238,0.09060191425636877,0.06040086099588582,0.8562001917645095,0.8247279660254878,0.047512218973654874,0.0861387050480889
ja lapsiperh,4,2,2,3,1,2,0,0.23607989835493276,0.8186017006125736,0.18889969739296975,0.8247727672947385,0.6210405126585525,0.6328871482518748,0.26412882645530184
lapsiperh tuki,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tuki ja,1,0,0,0,1,0,0,0.5653252356515109,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
ja turvallisuus,2,1,0,3,2,2,2,0.603650463210046,0.614585975550992,0.6034140341134461,0.8444158687709339,0.6334535676985207,0.241277508949175,0.262485772282353
turvallisuus työllistämin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
löydettäv,1,0,2,2,0,0,0,0.39125400802515276,0.5111754072592153,0.3897742061352295,0.7904589214716171,0.3955939317347692,0.7223773876934756,0.3861334376634987
kaikillesuom,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pitä,19,30,21,13,42,29,29,0.8714877230322391,0.06025611612261711,0.8224481606672736,0.05894883811849144,0.8232076662798523,0.08134995611944901,0.0753366076469808
elvyt,0,2,2,0,1,0,0,0.5108096095373836,0.3947536289090965,0.3897742061352295,0.39979182645404326,0.3955939317347692,0.7223773876934756,0.6260096047543893
työntekijö,2,2,12,0,2,9,2,0.07754049510710126,0.08625780265308841,0.07681136834236352,0.048729493837757654,0.913195660797677,0.9507930909094786,0.062243717895987094
työtä on,0,0,1,0,2,1,1,0.6758374935584214,0.3947536289090965,0.5104752276446047,0.39979182645404326,0.520399556062151,0.5283003549069333,0.3861334376634987
on löydettäv,1,0,2,2,0,0,0,0.39125400802515276,0.5111754072592153,0.3897742061352295,0.7904589214716171,0.3955939317347692,0.7223773876934756,0.3861334376634987
löydettäv kaikillesuom,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kaikillesuom pitä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pitä elvyt,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
elvyt ja,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ja ja,0,0,1,0,0,0,2,0.4445475431775871,0.4463661295507027,0.6983688065561081,0.4489748147580188,0.4467964064774536,0.5612617555749204,0.4418830751746444
ja työntekijö,1,0,1,0,0,2,1,0.39125400802515276,0.5111754072592153,0.5104752276446047,0.39979182645404326,0.7089126871213027,0.5283003549069333,0.3861334376634987
talouspolitiik,1,2,23,1,5,3,1,0.1032861127329468,0.031275915819902966,0.020851090509996784,0.0430451623621102,0.07633592391016475,0.9882360821537686,0.03041716386045279
suunnanmuutos,0,0,3,0,0,0,0,0.4445475431775871,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.4467964064774536,0.8704977955651187,0.4418830751746444
se,5,15,6,2,16,10,11,0.8815094260544538,0.04266691032779757,0.8302367883189792,0.02343547300128468,0.8195427255968846,0.0628622782298685,0.8375935695184752
tärk,4,13,11,3,10,10,6,0.8342138713784162,0.038996858119504374,0.05877360945608606,0.04288748579019491,0.8359452088846034,0.850432070949007,0.8355905028542492
leikkauks,3,2,8,1,0,4,1,0.11744090962602993,0.6933538262345734,0.1499154878699248,0.18349733752141995,0.803845119259708,0.9521430584457646,0.16955698712075057
ova,28,41,28,11,35,35,40,0.8236749666452345,0.07792111526339862,0.8406406853474919,0.03997340965077106,0.8248168574502162,0.8008747457414088,0.09121370587865729
vain,8,6,12,1,11,4,8,0.865273175357473,0.8089611746473104,0.8187183682325824,0.01729731881391816,0.05431036660926564,0.8798036465480916,0.05126153853987142
pahentan,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ongelm,3,11,3,1,5,8,3,0.11680418455376618,0.07821201809944184,0.07093028588517358,0.05094785285855108,0.8743524425914221,0.08933472932133085,0.8860560538058498
joka,5,19,10,3,15,10,13,0.8523116035337464,0.036188055502421324,0.8334254900370953,0.030950630145677893,0.8027710730250959,0.8050228585988123,0.8512689139501777
